phase_cycle1,phase_cycle2,phase_cycle3,phase_cycle4,phase_cycle5,phase_cycle6,phase_cycle7,phase_cycle8,phase_cycle9,phase_cycle10,phase_cycle11,phase_cycle12,phase_cycle13,phase_cycle14,phase_cycle15,phase_cycle16,phase_cycle17,phase_cycle18,phase_cycle19,phase_cycle20,phase_cycle21,phase_cycle22,phase_cycle23,phase_cycle24,phase_cycle25,phase_cycle26,phase_cycle27,phase_cycle28,phase_cycle29,phase_cycle30,phase_cycle31,phase_cycle32,phase_cycle33,phase_cycle34,phase_cycle35
-124.28687697720896,148.86102756302114,113.34052857055809,21.75150028337146,54.16234704572171,-10.304846468766033,-38.659808254090095,76.96664367408617,,176.4785466230778,-86.82016988013577,90.77422016492807,,70.99778476722005,78.86600078935301,-75.48330004114537,,63.43494882292201,63.43494882292201,-73.03385189146381,,20.033923164462895,,63.43494882292201,145.10929849249518,123.6900675259798,,-157.16634582208246,27.625962867342217,-87.05355261998768,,-93.8322697461948,-57.264773727892404,,-154.07509849244556
-122.38067770656926,141.14662565964667,112.41614747934365,22.148052151084332,57.9946167919165,-36.86989764584402,-39.52263127117112,76.88356387460854,,177.31622484053102,-77.40667004389688,90.70731936854428,,74.19748604606448,77.7086512371334,-75.72748661559967,,67.01128319791937,67.01128319791937,-72.31560797344225,,17.636453072608305,,64.51361219675536,148.82865097228014,-165.96375653207352,,-159.3045492659367,22.932100437589785,-83.75162833496178,,-93.16388361888076,-56.702901480221364,,-148.46520809481171
-121.45682335755527,151.18920625702694,115.20112364547509,25.35900239785803,60.35554941442183,-12.2647737278924,-34.796026278268315,81.79278358808185,,-179.23610153907003,-82.28810758734112,92.66300076606716,,75.13464249226028,81.48421759564994,-72.89727103094764,,64.4184707420611,64.4184707420611,-72.25532837494306,,22.84804287161634,,66.72978979926236,149.42077312751098,135.0,,-149.58891873287465,29.001699423888123,-84.94617394993563,,-91.66833744829331,-55.26830579801024,,-151.2388416296923
-121.18497465873838,148.49573328079583,117.00691218202626,26.203948104171165,60.1540680503126,-22.380135051959574,-37.45677370960111,82.12606186827438,,178.49256424122504,-75.83294447736881,95.37670542805076,,75.393262645553,82.36342778451117,-72.67207822275877,,69.97391090588341,69.97391090588341,-68.74949449286676,,21.80140948635181,,66.76521506317329,150.7887077422719,-161.565051177078,,-152.98733465206146,29.357753542791276,-79.83430512045732,,-89.42127443439225,-54.59890306854181,,-145.7842978675626
-117.18111108547723,149.85861444792465,118.10941621176592,27.291808555619742,63.758650347842234,-7.853313301978219,-32.668860534011934,81.78079075110094,,-173.6598082540901,-77.2928864986834,93.92590770368399,,79.99202019855866,82.95423087513251,-69.70823233200596,,69.07549825507884,69.07549825507884,-67.69379494509236,,25.150627965675834,,69.41208838797753,150.7887077422719,116.56505117707799,,-151.03233935393598,28.511246294108744,-80.78897345918334,,-87.98540121212943,-50.46021259214836,,-147.68752137387
-118.03385189146383,151.55707137563667,118.92642583525362,30.774036101248207,64.50244850666222,-9.462322208025617,-33.30228475331422,89.37040139158974,,-179.33380002981687,-73.77980630439721,99.6733554324035,,76.51693997259476,85.72721923239075,-67.50738810094131,,70.989233583833,70.989233583833,-67.13549187810035,,26.417000396733656,,70.3461759419467,156.48203832630776,-135.0,,-151.1134182330893,35.40686573726966,-78.40782458970894,,-87.3021943666837,-52.359087682015215,,-143.76758124455299
-112.79652146794261,154.4400348281762,121.90810693565318,31.288506460567486,64.05770451012833,-11.59217541029107,-32.607286523053965,85.76360520094116,,-169.18612248637504,-72.19812794850912,96.74005609794696,,81.56162202217608,87.33699923393286,-67.41268946863428,,73.58276716956522,73.58276716956522,-65.44954761079258,,26.71272038493811,,72.0955524937518,153.434948822922,123.6900675259798,,-143.28579702395373,32.21654605857564,-76.13897243697885,,-84.99202810795973,-47.82980759288716,,-143.0428942335053
-114.37646861667479,146.30993247402023,121.87313698127265,33.76823361597556,69.14554196042165,-2.602562202499806,-28.66395711028153,90.0,,-176.49646835521557,-71.4130733385141,101.85977912094799,,80.84766095059801,87.22419655121688,-64.6538240580533,,73.17859010995917,73.17859010995917,-61.92751306414704,,29.61793369187042,,73.78470673027589,157.16634582208246,180.0,,-151.09081634885217,34.93931020467703,-76.3099503825345,,-83.95943481710273,-46.91624437249638,,-139.304468960508
-111.16125981682828,149.74356283647072,126.86989764584402,34.07051199781962,68.26318550264298,-14.931417178137552,-28.66395711028153,90.75384833307078,,-169.38034472384487,-70.13295499291335,100.61965527615514,,83.55839990066497,91.37209164946063,-65.05609473657542,,77.27564431457763,77.27564431457763,-64.48612957246577,,29.78741713137951,,76.83894713442976,160.13295499291334,180.0,,-142.18426739242688,37.74680538727467,-72.74734783317875,,-83.06161419466378,-45.22121812666487,,-138.11084065349078
-107.17590361574676,153.434948822922,125.11587599247794,35.53767779197438,71.3504612459486,-4.0141756954110255,-25.974393962431318,90.83031548625802,,-172.54570118725155,-67.10013347153442,103.67130713219584,,86.02326902492244,91.05440450352185,-63.43494882292201,,75.8608916883495,75.8608916883495,-56.309932474020215,,32.19573393471325,,75.8219355852931,159.44395478041653,116.56505117707799,,-144.38151016074826,38.19868517601843,-73.3342424831246,,-81.51567786502959,-43.19600488379941,,-138.01278750418336
