phase_cycle1,phase_cycle2,phase_cycle3,phase_cycle4,phase_cycle5,phase_cycle6,phase_cycle7,phase_cycle8,phase_cycle9,phase_cycle10,phase_cycle11
56.309932474020215,180.0,180.0,-18.43494882292201,-170.53767779197437,-116.56505117707799,-116.56505117707799,-15.945395900922854,,90.0,
135.0,-45.0,18.43494882292201,-33.690067525979785,45.0,101.30993247402021,101.30993247402021,-146.30993247402023,,0.0,
26.56505117707799,135.0,18.43494882292201,-26.56505117707799,-165.96375653207352,-116.56505117707799,-116.56505117707799,-45.0,,63.43494882292201,
158.19859051364818,-68.19859051364818,135.0,0.0,-135.0,123.6900675259798,123.6900675259798,74.05460409907715,,-45.0,
50.19442890773481,0.0,45.0,30.96375653207352,126.86989764584402,-153.434948822922,-153.434948822922,-81.86989764584403,,81.86989764584403,
135.0,-18.43494882292201,0.0,-104.03624346792648,-122.00538320808352,123.6900675259798,123.6900675259798,26.56505117707799,,-53.13010235415598,
18.43494882292201,-90.0,153.434948822922,39.8055710922652,59.03624346792648,-135.0,-135.0,-101.30993247402021,,119.05460409907714,
116.56505117707799,11.309932474020215,54.46232220802562,-120.96375653207352,-150.94539590092285,180.0,180.0,18.43494882292201,,-45.0,
-90.0,0.0,-165.96375653207352,15.945395900922854,11.309932474020215,180.0,180.0,0.0,,90.0,
98.13010235415598,-18.43494882292201,33.690067525979785,90.0,-146.30993247402023,45.0,45.0,-71.56505117707799,,-108.43494882292202,
153.434948822922,45.0,161.565051177078,26.56505117707799,90.0,159.44395478041653,159.44395478041653,9.462322208025617,,69.44395478041653,
90.0,-63.43494882292201,78.69006752597979,90.0,-108.43494882292202,-63.43494882292201,-63.43494882292201,90.0,,180.0,
135.0,53.13010235415598,-116.56505117707799,26.56505117707799,-135.0,153.434948822922,153.434948822922,-18.43494882292201,,75.96375653207353,
90.0,-45.0,128.6598082540901,0.0,120.96375653207352,-71.56505117707799,-71.56505117707799,98.13010235415598,,108.43494882292202,
116.56505117707799,45.0,0.0,14.036243467926479,-68.19859051364818,135.0,135.0,-90.0,,116.56505117707799,
-165.96375653207352,0.0,173.6598082540901,0.0,146.30993247402023,-80.53767779197439,-80.53767779197439,49.398705354995535,,116.56505117707799,
75.96375653207353,33.690067525979785,8.130102354155978,0.0,-40.60129464500447,168.6900675259798,168.6900675259798,0.0,,-161.565051177078,
-153.434948822922,71.56505117707799,149.03624346792648,38.659808254090095,153.434948822922,-71.56505117707799,-71.56505117707799,63.43494882292201,,77.47119229084849,
120.96375653207352,45.0,-165.96375653207352,153.434948822922,-135.0,-146.30993247402023,-146.30993247402023,-135.0,,-165.96375653207352,
-90.0,45.0,90.0,45.0,-116.56505117707799,-71.56505117707799,-71.56505117707799,108.43494882292202,,90.0,
161.565051177078,90.0,-143.13010235415598,-135.0,-146.30993247402023,-146.30993247402023,-146.30993247402023,0.0,,135.0,
-116.56505117707799,161.565051177078,135.0,51.34019174590991,8.130102354155978,71.56505117707799,71.56505117707799,143.13010235415598,,-149.03624346792648,
135.0,15.945395900922854,-90.0,105.94539590092286,-135.0,-105.94539590092286,-105.94539590092286,26.56505117707799,,71.56505117707799,
-101.30993247402021,150.2551187030578,170.53767779197437,-36.86989764584402,51.34019174590991,63.43494882292201,63.43494882292201,135.0,,-153.434948822922,
90.0,9.462322208025617,-36.86989764584402,111.80140948635183,-102.52880770915152,-108.43494882292202,-108.43494882292202,26.56505117707799,,108.43494882292202,
