cycle1,phase_cycle1,phase_cycle2,phase_cycle3,phase_cycle4,phase_cycle5,phase_cycle6,phase_cycle7,phase_cycle8,phase_cycle9,phase_cycle10,phase_cycle11,phase_cycle12,phase_cycle13,phase_cycle14,phase_cycle15,phase_cycle16,phase_cycle17,phase_cycle18,phase_cycle19,phase_cycle20,phase_cycle21,phase_cycle22,phase_cycle23,phase_cycle24,phase_cycle25,phase_cycle26,phase_cycle27,phase_cycle28,phase_cycle29,phase_cycle30,phase_cycle31,phase_cycle32,phase_cycle33,phase_cycle34,phase_cycle35,phase_cycle36,phase_cycle37,phase_cycle38,phase_cycle39,phase_cycle40,phase_cycle41,phase_cycle42,phase_cycle43,phase_cycle44,phase_cycle45,phase_cycle46,phase_cycle47,phase_cycle48,phase_cycle49,phase_cycle50,phase_cycle51,phase_cycle52,phase_cycle53,phase_cycle54,phase_cycle55,phase_cycle56,phase_cycle57,phase_cycle58,phase_cycle59,phase_cycle60,phase_cycle61,phase_cycle62,phase_cycle63,phase_cycle64,phase_cycle65,phase_cycle66,phase_cycle67,phase_cycle68,phase_cycle69,phase_cycle70,phase_cycle71,phase_cycle72,phase_cycle73,phase_cycle74,phase_cycle75,phase_cycle76,phase_cycle77,phase_cycle78,phase_cycle79,phase_cycle80,phase_cycle81,phase_cycle82,phase_cycle83,phase_cycle84,phase_cycle85,phase_cycle86,phase_cycle87,phase_cycle88,phase_cycle89,phase_cycle90,phase_cycle91,phase_cycle92,phase_cycle93,phase_cycle94,phase_cycle95,phase_cycle96,phase_cycle97,phase_cycle98,phase_cycle99,phase_cycle100
-48,-4.25383643611919,5.79696861907001,5.79696861907001,-130.143396066057,-126.027373385104,-111.655989038423,-61.6992442339936,146.389179698055,45,88.5185428291129,,73.3611943295737,136.123302714075,,125.772632805711,125.772632805711,-43.4377750831576,,39.1736579704442,44.3562542858246,44.3562542858246,,-114.325575239126,,-80.4121669751814,-135.658543177564,34.1769887737929,-103.122909858996,78.6900675259798,97.4873881971437,-151.594753566529,,-118.052918705906,-106.028978306277,,-137.245742565895,-137.245742565895,,-53.6156481841641,20.5560452195835,36.4971608441425,52.8690755517905,-12.5575562162789,118.282183390802,-95.8263420295558,-172.874983651098,52.4314079711725,-56.5601307942178,81.869897645844,98.3658861240326,,171.777186109425,171.777186109425,-68.1985905136482,,125.762870600163,175.015885017421,175.015885017421,175.322582141118,42.7760387596145,84.9262952699371,-74.6237487511738,147.414292646086,-88.95837332399,90,-1,-10.1755108430432,-10.1755108430432,173.990994042505,-78.4078245897089,-1,-84.7556618892849,36.5730309785193,,-63.6792790242361,-63.6792790242361,-80.0361958100928,111.501434324048,,142.953081971438,168.91743053697,171.158185439808,125.753887254437,59.9621552543266,-88.2554901584111,90,,22.3134733257697,-53.3438915840331,,158.404689551032,-24.3818118768955,-24.3818118768955,,-115.083594006191,-5.71059313749964,-5.71059313749964,123.97046877602,,3.301865674435
-36,5.04245106917091,10.3311048443397,10.3311048443397,-124.746786842141,-133.919075813339,-109.334808537826,-53.4033710905608,150.183003222558,180,93.301865674435,,78.290998898136,143.935613842582,,131.321761278007,131.321761278007,-32.221266811594,,47.7851664221144,49.9604106875621,49.9604106875621,,-103.82865097228,,-75.2345768900715,-137.563770211465,40.8150838748816,-98.0316560944837,86.9471174852076,104.633830971566,-143.939565003152,,-106.151940714631,-96.5928727075942,,-131.134538830148,-131.134538830148,,-46.193489423982,-9.46232220802562,46.7013546053261,58.1420011086722,-5.07370473006296,124.923702528813,-96.4830736928973,-168.69006752598,61.7314872128709,-53.011231612856,-98.130102354156,105.182006306102,,179.662969890142,179.662969890142,-43.6028189727036,,132.028836738049,179.652757102914,179.652757102914,-177.151812088612,46.3322198538697,91.096436083993,-63.434948822922,153.217095197825,-84.8366931856265,-56.3099324740202,-1,-2.43664824681013,-2.43664824681013,-105.945395900923,-77.4066700438969,-1,-78.4595022533907,36.4692343900519,,-53.0745832053376,-53.0745832053376,-76.4170364701633,115.718972477339,,149.875682001639,174.752861098384,179.459489812869,156.801409486352,69.0573494500117,-79.7689565554818,86.4964683552156,,28.4651621426548,-48.0528825147924,,166.429565614839,-15.5025387916316,-15.5025387916316,,-105.945395900923,-75.9637565320735,-75.9637565320735,132.729550329335,,9.36938509648748
-29,9.66866866108364,18.8181924685568,18.8181924685568,-118.442928624363,-123.69006752598,-99.8193006387579,-47.878369499734,158.404689551032,135,104.620873988632,,85.1864491062935,151.209024927808,,137.829807592887,137.829807592887,-29.8459319496874,,51.3401917459099,53.7778173861372,53.7778173861372,,-95.0131137550358,,-65.9079804710097,-125.217592968193,49.0001857605131,-89.6799151762183,90.6160599083992,109.879074353858,-136.888188006741,,-104.259472648211,-92.0350344568599,,-123.837546684219,-123.837546684219,,-39.5685331676725,13.4957332807958,50.1257701275215,64.2197734259139,2.38594403038881,130.695531039492,-83.8844964337146,-159.227745317954,65.0135667952201,-44.5558555668881,-129.2894068625,111.589791687714,,-174.904300080441,-174.904300080441,-33.111341960372,,138.891676294081,-171.450923179581,-171.450923179581,-174.316293664616,57.2004687273808,98.0568341338466,-65.2248594311681,159.863696571752,-76.7411278178193,153.434948822922,-1,3.12213046211571,3.12213046211571,39.8055710922652,-68.7494944928668,-1,-72.749056115215,50.1944289077348,,-49.9102612215826,-49.9102612215826,-65.1998066214341,124.796026278268,,156.388622827819,-179.446434814118,-176.358814742099,116.565051177078,75.4435756799257,-75.8960310559169,101.976132444203,,36.3474582088853,-39.2894068625004,,170.942111871382,-7.0227938355732,-7.0227938355732,,-110.772254682046,-21.0375110254218,-21.0375110254218,136.847610265995,,16.260204708312
-13,16.213381689986,25.0356728217452,25.0356728217452,-110.523838489129,-118.009176708014,-101.888658039628,-41.4236656250027,164.1314595587,144.782407031807,106.12757582596,,91.1017061152064,158.362058770571,,144.53323279003,144.53323279003,-19.6222561386508,,60.6158428740487,65.4622715234222,65.4622715234222,,-97.4314079711725,,-59.7781617329374,-126.869897645844,53.6273531440652,-86.1431990144102,102.464932842065,117.495527273156,-132.108730403779,,-94.1489036977344,-83.629283068106,,-118.282183390802,-118.282183390802,,-33.2825652967966,14.8264799703557,60.0183606311507,72.0405239095259,7.64676201356717,138.678238721993,-87.6140559696112,-153.03428556713,72.7765638088686,-39.0025994260845,-105.068488159492,118.197742968852,,-168.055822811554,-168.055822811554,-34.7778313663639,,144.716685817785,-167.310587863516,-167.310587863516,-163.273523933688,58.3245312618908,105.208039190635,-99.4623222080256,164.886526940424,-70.5599651718238,63.434948822922,-1,10.8230112262071,10.8230112262071,16.3895403340348,-64.106353005772,-1,-64.1252260207871,45,,-40.6012946450045,-40.6012946450045,-63.1301869125009,129.732302871956,,162.897271030948,-172.49691260895,-167.969403903462,180,79.8642502744554,-67.2971578767872,107.525568373723,,40.8252301080876,-34.4949361300827,,179.301305617017,-5.3977487764804,-5.3977487764804,,-84.5596679689945,-46.8476102659946,-46.8476102659946,146.63363399894,,20.9959923518824
-4,24.9515122441968,29.7854590376886,29.7854590376886,-105.159546182002,-111.801409486352,-80.2175929681927,-34.4264765814391,170.311213439633,150.945395900923,117.235146699303,,97.8040985919439,165.296448176238,,148.87238563196,148.87238563196,-14.9314171781376,,63.6873515052112,67.7144123531672,67.7144123531672,,-78.6900675259798,,-54.2800456877097,-112.249023657212,63.434948822922,-78.4533094540727,105.662106345326,123.530469667133,-122.047235486624,,-90.2822429362709,-77.3196165081802,,-109.470302009467,-109.470302009467,,-26.8057883297998,24.3410899366925,63.1967141064108,78.4653793463553,14.0362434679265,142.823710731885,-63.434948822922,-150.603947145057,78.9297974220606,-32.3944226456154,-106.557071375637,124.750979216244,,-160.948991268679,-160.948991268679,-19.0577045101283,,152.723236616886,-160.401188675414,-160.401188675414,-161.74243692461,68.6820877245385,110.587911612022,110.556045219583,172.104234905706,-64.4036257378558,45,-1,16.476881393688,16.476881393688,34.286876977209,-56.853004167744,-1,-59.0882832170253,-126.869897645844,,-35.2316498323643,-35.2316498323643,-53.4612881425714,137.456728073392,,169.077195280131,-167.025897270763,-161.424275589319,-12.5288077091515,89.424182406755,-61.7178166091983,94.7636416907262,,49.3382667914282,-24.264766062003,,-175.292147755628,6.03325300620071,6.03325300620071,,-120.963756532074,-16.5873385569274,-16.5873385569274,151.587338556927,,29.8590161649231
-4,29.69915442755,38.453709216706,38.453709216706,-97.7776378901293,-102.042575142885,-92.6025622024998,-28.1785901099592,177.56909166296,162.407575437818,122.471192290848,,105.088630812736,170.79959953093,,160.942295489872,160.942295489872,-9.111357044784,,72.2553283749431,77.7352262721076,77.7352262721076,,-81.2538377374448,,-45,-63.434948822922,67.3801350519596,-72.4007488228724,113.860175191342,130.203201033164,-120.899881664987,,-82.4053566314086,-71.3950345261977,,-103.766300685466,-103.766300685466,,-18.5309215631682,32.5500034921934,71.7371100578059,84.8826851500274,21.4565551325634,151.534837857345,0,-138.632950739488,86.1431990144102,-24.584868858112,-94.9697407281103,130.399904333737,,-154.732689499661,-154.732689499661,-8.23561932420951,,158.962488974578,-155.312826270207,-155.312826270207,-150.366085212823,74.0103602626874,118.610459665965,137.121096396661,178.210089391754,-58.2163240637906,-108.434948822922,-1,23.6293777306568,23.6293777306568,25.9065079995144,-50.7743259026633,-1,-50.9223630214665,-98.7461622625552,,-29.2192466904846,-29.2192466904846,-49.4671590613893,144.629951277764,,176.091455705541,-159.157637332738,-154.344329272121,-15.5241109967543,92.9814612199822,-55.3389105429411,-135,,55.7657555447429,-20.3693133021872,,-169.011348903506,10.6849124000027,10.6849124000027,,9.46232220802562,-24.3624530153122,-24.3624530153122,157.954086537628,,33.3474959459136
3,38.1025724422483,43.7600252336873,43.7600252336873,-93.3830057913306,-98.130102354156,-51.3401917459099,-22.9540865376285,-175.914383220025,160.277722235553,125.882137246204,,110.197339846583,177.510447078001,,162.110708770494,162.110708770494,-1.11239961629779,,80.1939072401029,80.5376777919744,80.5376777919744,,-75.9637565320735,,-40.6012946450045,126.869897645844,77.3845555935016,-65.7583242715464,120.808903450976,136.397181027296,-108.217095197825,,-76.2284002829176,-63.8038006769622,,-96.155168343274,-96.155168343274,,-13.353370207241,34.1596945456694,76.8389471344298,91.7357045889284,26.6874778700581,156.297354049034,125.537677791974,-135.868051449746,91.569354804749,-20.1363034282481,-94.6858998395027,138.494638927253,,-149.989862359682,-149.989862359682,-5.50547785797835,,164.163808120932,-144.782407031807,-144.782407031807,-147.370844164284,80.1341930569156,123.766871473962,147.804266065287,-174.364059301707,-50.5672003526452,59.0362434679265,-1,28.9959595141184,28.9959595141184,52.2243156940453,-42.9854012121294,-1,-45,-111.801409486352,,-22.197717846423,-22.197717846423,-40.3999043337367,150.534778615233,,-177.47917209229,-153.191656104657,-148.079123780067,4.39870535499553,101.650299437538,-48.4109449553557,-49.3987053549955,,61.6992442339936,-13.7069610040798,,-160.382120591882,17.7004277886672,17.7004277886672,,122.005383208084,-12.6995844895974,-12.6995844895974,166.522177246759,,43.6251652194306
2,42.0891621738322,53.2023542446256,53.2023542446256,-84.9820203613654,-90.5787255656078,-146.30993247402,-14.6208739886317,-169.671594412696,174.2894068625,135.881403996582,,118.950995207467,-174.393834048533,,171.968343905516,171.968343905516,0.629598608410267,,84.8718089581472,88.4088597288054,88.4088597288054,,-63.434948822922,,-35.3947958449871,66.8014094863518,80.2267735128206,-59.5627562782943,128.204055983981,143.731467269414,-107.771320822909,,-69.5416179463643,-59.1279166369197,,-91.1233027140754,-91.1233027140754,,-5.67924971638495,50.5599472633095,84.0754180180175,97.0093842566213,32.4711922908485,164.320475877581,110.224859431168,-128.418055344822,98.6156481841641,-10.9540626433983,-84.8826851500274,145.283570651135,,-139.037710620977,-139.037710620977,2.36137465817562,,170.846190546156,-142.733598099023,-142.733598099023,-136.959927259126,87.3021943666837,131.63353933657,142.523820438639,-167.106255955118,-43.5627730036781,-135,-1,37.5041423602701,37.5041423602701,44.2926806314557,-36.7028550301631,-1,-36.7286013120256,-91.7899106082461,,-16.0289783062767,-16.0289783062767,-35.46676720997,157.180344302017,,-169.969786680267,-145.793103120223,-140.888608746046,-4.08561677997488,106.592993489747,-41.388114990777,-50.9061411137705,,70.039784319676,-5.44033203100551,,-156.232892295418,21.467651439099,21.467651439099,,94.5739212599009,-5.78239232236404,-5.78239232236404,170.200151331132,,47.1037969468511
5,51.5321366878525,56.415839524407,56.415839524407,-78.8048885737,-85.7241588873711,123.69006752598,-10.6697828044967,-163.794001311006,179.255940797111,151.260204708312,,123.303983211235,-171.354577465746,,178.128255034711,178.128255034711,13.869686438505,,93.3177811683349,93.9451862290376,93.9451862290376,,122.005383208084,,-24.3045492659367,94.5739212599009,90.5405101871307,-51.5662986207463,133.246595139928,148.990222771387,-95.7105931374996,,-63.0645071344116,-53.3990946478525,,-82.2881075873411,-82.2881075873411,,-0.587628416239962,46.4202655463991,90.8593722436447,106.750264505026,41.8849352400945,168.822085217494,131.347777219694,-119.998681539529,102.528807709152,-5.9468630539735,-76.3286928678042,151.260204708312,,-135.355869830622,-135.355869830622,8.88065915052025,,178.1265069864,-130.940653635201,-130.940653635201,-134.315222492991,92.0558887850047,-1,160.201123645475,-161.354405877923,-38.0656510987304,45,-1,45.7345210342548,45.7345210342548,58.0791237800668,-28.6681883915317,-1,-33.9828883812108,-94.7636416907262,,-9.82527704214846,-9.82527704214846,-29.4209764462491,163.55962047832,,-163.610459665965,-138.839596337953,-136.032244691566,16.504361381755,115.306005969903,-35.6931190262238,-47.3859440303888,,74.9113691872638,-1.91828032514682,,-145.813877513625,33.2935632708467,33.2935632708467,,117.34987578007,-4.44738485009049,-4.44738485009049,178.929175545213,,56.5983316130731
-6,57.1714582085875,65.523838489129,65.523838489129,-73.1587942638576,-77.2165460585756,124.992020198559,-2.08256527973088,-155.796323481098,-174.09385888623,131.423665625003,,130.887771155282,-160.740708356233,,-175.720536469755,-175.720536469755,15.5241109967543,,96.4588163787187,101.915147071265,101.915147071265,,135,,-23.9624889745782,95.0424510691709,93.1798301198642,-45.5826488591865,138.918248864067,156.873479611251,-92.5878785074053,,-58.023079670605,-45.5598757901617,,-80.2475750583462,-80.2475750583462,,7.89813690285777,62.1895845561537,95.9351712309518,110.618188123105,45.1996360545244,178.243011690092,135.971021931079,-116.161566442019,113.838740183172,0.400663255792154,-72.7185016281834,161.337688166087,,-128.22043205485,-128.22043205485,15.8113709301385,,-176.18592516571,-127.11686068327,-127.11686068327,-124.574191474115,99.605204155013,144.113155575075,158.198590513648,-152.286315167057,-30.7685416843574,45,-1,46.930587441167,46.930587441167,62.1403493047577,-24.5957715409446,-1,-23.2994632606825,-84.4006606634794,,-3.51654749633545,-3.51654749633545,-20.8285557902068,169.939310204677,,-154.374139768658,-132.165888983694,-126.936753834303,13.1906107122069,119.744881296942,-30.1184702968595,-35.2175929681927,,81.7952938084313,8.55796512345823,,-142.696051722017,34.1144729453413,34.1144729453413,,122.735226272108,9.46232220802562,9.46232220802562,-175.648922048426,,61.6750176901888
-4,63.0247235212385,71.0167829407738,71.0167829407738,-66.5620134720315,-69.6108352197183,132.709389957361,5.07960786001457,-149.881529703141,-171.027373385104,-160.346175941947,,138.660398547875,-156.599522444808,,-167.427554995772,-167.427554995772,29.7448812969422,,102.011478386365,107.73411797266,107.73411797266,,135,,-16.260204708312,104.036243467926,101.572033937188,-38.7031812810156,147.443334207893,162.407575437818,-82.9508218325047,,-49.0718138943076,-39.8055710922652,,-68.9624889745782,-68.9624889745782,,11.5019846469709,61.927513064147,104.669709075475,121.399457483341,54.2004004690704,-175.940653635201,140.194428907735,-104.875682001639,117.34987578007,8.64280258000453,-63.1455786594814,162.923589715138,,-122.560437981153,-122.560437981153,22.3531976869894,,-169.265622206509,-119.357753542791,-119.357753542791,-120.037844745673,105.945395900923,151.876264616711,170.942111871382,-149.198554023863,-25.1299664794843,-90,-1,59.5564243200743,59.5564243200743,69.0573494500117,-14.9314171781376,-1,-19.6538240580533,-71.8109543003487,,3.46822925891715,3.46822925891715,-15.4034249624696,175.648922048426,,-150.033258129388,-124.711794767918,-123.595520120853,22.5035284997674,128.367485384862,-23.5835899570958,-37.5041423602701,,88.0908475670036,11.0825694630297,,-133.887600383702,45.6740368979845,45.6740368979845,,126.656108415967,11.6185243527946,11.6185243527946,-169.088871615717,,67.846655262222
-15,72.2879879455155,76.2826536816397,76.2826536816397,-60.3709455928072,-65.6235313833252,142.352379359892,6.00900595749453,-144.126906361883,-158.198590513648,112.61986494804,,143.7174569646,-148.126863018727,,-163.55962047832,-163.55962047832,30.4110812671254,,111.161259816828,114.145541960422,114.145541960422,,137.910837826168,,-2.60256220249981,110.674424760874,106.465914295083,-31.8352824326846,151.25033803379,169.265622206509,-76.9828878109225,,-44.436453129186,-32.2874871791285,,-67.4515464560039,-67.4515464560039,,20.3948760820484,72.6459753637387,108.82471001824,122.152295141282,59.8913408641932,-170.788973459183,149.036243467926,-101.475526751423,123.69006752598,12.5789352374931,-60.0013184604715,173.788177970991,,-114.72731438669,-114.72731438669,26.565051177078,,-162.876938959582,-110.376435213836,-110.376435213836,-111.602236084074,111.485443317063,158.198590513648,173.736509385665,-138.842453127915,-18.434948822922,45,-1,59.9500863790126,59.9500863790126,78.0238675557966,-11.2435411022132,-1,-9.46232220802562,-66.2973540490338,,9.6887865603668,9.6887865603668,-8.64060641382396,-177.440997682301,,-141.499346279655,-119.267995214893,-114.943905263425,29.3204758775807,134.618033795271,-15.7579103805899,-19.3348085378264,,94.7201369310436,20.2248594311681,,-126.719317757278,46.4688007143858,46.4688007143858,,133.806510576018,17.5008612689528,17.5008612689528,-162.512002623851,,76.8274465766731
-27,74.7702671080915,84.1932730944684,84.1932730944684,-52.4114928591789,-54.940573033113,143.130102354156,15.2551187030578,-134.803108061928,-157.420427435974,-39.2894068625004,,151.97549946793,-143.95107064168,,-155.812646483259,-155.812646483259,42.8789036033386,,118.610459665965,122.988521613635,122.988521613635,,152.354024636261,,-6.70983680775693,116.565051177078,114.017554579453,-25.8128522129835,159.482485897347,175.933681225194,-72.1124464279558,,-35.6315539168942,-25.7189724773389,,-55.8501046297974,-55.8501046297974,,25.6284188782175,75.854204505897,117.231251147261,139.085616779975,67.4468614730892,-161.565051177078,155.224859431168,-94.8252169271098,113.629377730657,21.8014094863518,-52.3412258113642,176.295372557923,,-107.102728969052,-107.102728969052,34.2711407019899,,-156.120628635655,-107.927919762007,-107.927919762007,-108.671706894829,119.134292197226,164.638383688151,-177.426640536823,-134.379492352166,-11.4133543463772,-63.434948822922,-1,71.8109543003487,71.8109543003487,84.6607631962624,-2.51687565693952,-1,-5.58260575653107,-59.0362434679265,,16.7712238186304,16.7712238186304,0.278132667296363,-170.922946199071,,-138.239700296102,-111.703047729741,-108.951113052687,33.6900675259798,141.46593209894,-10.1824197757859,-19.3978124485582,,101.888658039628,26.7005019401396,,-121.15202238084,57.0947570770121,57.0947570770121,,143.275892827075,28.0178935464546,28.0178935464546,-157.036226940145,,83.3865395176852
-33,84.4813058849438,90,90,-47.7927023657133,-52.1578130136158,154.57312583041,20.5560452195835,-131.00908690157,-147.528807709152,3.3664606634298,,156.17257861943,-134.584820458855,,-147.994616791917,-147.994616791917,39.2894068625004,,111.801409486352,126.142041236372,126.142041236372,,154.69862137458,,24.2277453179542,119.931511840508,119.744881296942,-18.1084806779306,166.041709925489,-177.667976318377,-62.5255683737229,,-30.9174382078765,-18.2654351769449,,-54.1470803848752,-54.1470803848752,,32.5010805403613,87.3574547059353,123.333644257322,134.292680631456,74.0120998194016,-156.744285098985,161.350461245949,-86.2604966370689,-128.65980825409,27.0720802379928,-44.3489396197705,-175.236358309274,,-104.470294100066,-104.470294100066,39.454682691138,,-148.846208411827,-96.1155035662854,-96.1155035662854,-98.7174569645997,125.217592968193,171.995271142707,-171.469234390052,-128.796552098308,-4.58466287573172,135,-1,75.6926428795897,75.6926428795897,90,2.20259816176581,-1,2.88641854386461,-51.753574035531,,22.4427533652943,22.4427533652943,4.31602751986562,-162.871952526403,,-125.892665687746,-105.231115445345,-101.592175410291,43.430645195251,147.880311149025,-1.39718102729638,-10.1755108430432,,106.905158098636,32.8450583027778,,-113.418450445695,59.6208739886317,59.6208739886317,,146.496563017586,31.8274465766731,31.8274465766731,-145.175510843043,,87.7630209365623
-49,89.1449026037333,99.5600964808863,99.5600964808863,-39.9427514674409,-42.6679763183769,160.346175941947,26.565051177078,-121.827446576673,-143.48432213497,0,,163.794001311006,-131.562335007635,,-145.007979801441,-145.007979801441,47.2906100426385,,-90,136.988637856474,136.988637856474,,161.565051177078,,4.08561677997488,133.058513609086,126.372646855935,-13.2405199151872,173.107576877515,-170.627907291421,-60.2551187030578,,-23.3388491796534,-11.745633425288,,-43.7706655135221,-43.7706655135221,,39.6607631962624,87.5459683254729,130.426078740099,148.671307132196,79.2451222990498,-150.19524852682,168.178511659393,-81.9683439055163,4.76364169072618,32.5175106150455,-41.0652179436306,-169.408472252029,,-95.9061411137705,-95.9061411137705,50.0039199522403,,-143.993792398756,-95.9468630539735,-95.9468630539735,-94.7279878188422,132.510447078001,176.502940260702,-165.709674918182,-119.991086323341,1.07082445478696,-90,-1,82.8327612714802,82.8327612714802,97.683981829734,8.92640792673934,-1,7.69605172201657,-48.5763343749974,,31.3902681041878,31.3902681041878,13.1781911070156,-160.078667879515,,-125.837652954278,-99.8193006387579,-95.0862217096346,49.289153328819,154.27219706727,2.22396124038548,-4.81355089370653,,114.623564786164,39.4006606634794,,-109.515873009583,70.5599651718238,70.5599651718238,,154.486129572466,39.3775993729103,39.3775993729103,-144.782407031807,,96.441600099335
-60,95.9524594379675,100.080597987542,100.080597987542,-33.6900675259798,-37.4214645251402,166.122470196792,-140.194428907735,-116.935492865588,-133.560710372118,7.76516601842533,,170.039859691627,-121.49649990625,,-134.118596003418,-134.118596003418,84.2894068625004,,0,140.635940698293,140.635940698293,,166.842457259985,,108.434948822922,132.031765970128,134.593653766691,-5.76263288659845,-179.387234277736,-164.419076151748,-51.5089564405026,,-17.0628571734614,-6.13440994392392,,-38.3674853848615,-38.3674853848615,,46.5154079000221,98.0758963348383,136.974934010882,149.036243467926,86.5412756811936,-143.797410709991,175.100907546212,-74.5998290004706,-33.6900675259798,41.6890584853886,-33.4653793463553,-161.886934192477,,-87.5104470780009,-87.5104470780009,53.2758928270752,,-134.593653766691,-81.3843518158359,-81.3843518158359,-86.3217612780066,139.222230206143,-173.195740437392,-156.286405113659,-115.820991974189,8.58362148011395,0,-1,90.3515034398734,90.3515034398734,102.390856660681,16.4403795216802,-1,13.3669306963168,-38.8730669945059,,34.5308257422886,34.5308257422886,17.2589542929041,-148.392497753751,,-115.277722235553,-92.2132281763958,-89.4299115550011,57.8477048587177,159.947917853901,11.9333040925501,1.12330271407543,,120.823897299248,47.5499490129602,,-100.38885781547,60.9453959009229,60.9453959009229,,161.221966777554,45.7848246029919,45.7848246029919,-131.760299703898,,102.242331198874
-74,103.836839007882,112.93210043759,112.93210043759,-27.0796700881952,-29.5007246234992,171.787219810714,-146.30993247402,-109.249525872682,-130.855376258896,16.1134182330893,,177.001532860306,-119.675891830569,,-131.18592516571,-131.18592516571,-82.8749836510982,,-41.8201698801358,150.150053210468,150.150053210468,,176.26860300084,,-173.65980825409,148.465208094812,138.012787504183,0.262822833236521,-174.406396550888,-157.087171603228,-44.0019166565923,,-11.6336339989404,2.34927864748013,,-31.5571323431696,-31.5571323431696,,52.3523793598924,103.219084907017,143.765128094207,161.565051177078,93.4064437549947,-136.636577041617,-179.492970939085,-67.5838525206564,-22.9887168020806,46.7357045889284,-24.8293465881496,-157.340647959994,,-88.3634229583833,-88.3634229583833,62.6908896200333,,-131.583411808229,-84.4724598483438,-84.4724598483438,-79.9630975460365,147.042575142885,-170.700758317937,-156.447736327105,-107.661889266893,12.6154444064984,135,-1,94.7901307223632,94.7901307223632,109.078694537097,22.3801350519596,-1,25.1678701497816,-32.0989272547852,,44.6725991091556,44.6725991091556,24.8515858597122,-143.365886124033,,-112.425861921352,-86.3537287912432,-82.5930878715048,60.4221613187387,167.792419085527,14.8756820016388,9.71325102494028,,127.65395516518,50.1520817022062,,-95.7422832778041,-18.434948822922,-18.434948822922,,167.630938474075,51.2209499211596,51.2209499211596,-130.914383220025,,109.15561244544
-85,107.920329911805,113.085133672808,113.085133672808,-19.4400348281762,-25.8209919741893,178.347695322349,-121.827446576673,-104.524151937419,-120.537547117829,17.8786965958413,,-176.371467844564,-109.470302009467,,-119.744881296942,-119.744881296942,-145.007979801441,,-16.927513064147,152.447188423282,152.447188423282,,-179.415369479295,,-142.594643368591,145.244087446459,147.93260839674,7.1250163489018,-166.175700495739,-151.189206257027,-41.2111101221154,,-4.62813753773235,6.55072647110069,,-23.4660758696737,-23.4660758696737,,61.6992442339936,109.772350532571,150.622100262711,162.474431626277,98.1781289812256,-131.77547739348,-171.869897645844,-61.4887537058913,-14.8264799703557,54.3601908019133,-20.2604911302519,-149.145795494103,,-64.5366549381284,-64.5366549381284,65.8024182904796,,-120.602761798055,-58.3924977537511,-58.3924977537511,-75.4998332334474,152.574347333088,-160.893646994228,-141.274334557082,-101.680260148566,20.8067910127112,0,-1,102.596573235819,102.596573235819,114.928474135461,28.495638618245,-1,21.6746491190241,-28.1660691793208,,48.1995397095626,48.1995397095626,31.2798056957829,-137.489552921999,,-100.491477012332,-80.7273982227997,-75.8960310559169,70.6913270651108,171.295042893601,25.8829907839053,14.7435628364707,,134.607569290659,60.2985904545894,,-89.4062826037874,-90,-90,,175.815083874882,59.3813945910906,59.3813945910906,-123.69006752598,,114.981239606216
-98,116.203948104171,123.929797422061,123.929797422061,-13.0258406468708,-17.2120719269847,-175.674939565262,-129.173657970444,-98.5018794114815,-113.998890354378,28.739795291688,,-169.36278549071,-105.61098853368,,-120.191622960958,-120.191622960958,-94.3987053549956,,-25.9422954898717,162.663238327818,162.663238327818,,-172.545701187252,,-147.804266065287,158.198590513648,152.752888429749,11.9293221772383,-161.655565761357,-143.892548708248,-29.1071690196626,,2.53854459839879,14.4611734730316,,-18.9966541554886,-18.9966541554886,,64.3407354830327,118.529571560391,156.747407825138,180,106.942610765909,-121.429565614839,-164.981639368849,-55.443194063497,-7.81529354676688,58.3245312618908,-11.9441771884463,-143.130102354156,,-85.6012946450045,-85.6012946450045,74.943528572612,,-116.425984024167,-63.434948822922,-63.434948822922,-66.434604129418,160.982966041888,-157.324426970814,-140.7105931375,-94.8990924537878,26.4436619953272,143.130102354156,-1,107.24145939894,107.24145939894,123.374101356691,34.8544555661037,-1,39.6106882400266,-19.4400348281762,,59.5066415975243,59.5066415975243,38.1880722261189,-128.181785428348,,-101.30993247402,-72.9398859576474,-69.5074052301297,74.2192466904846,-179.462027269888,27.9289787086809,20.7583242715464,,141.651096025064,64.2418782780244,,-80.4890396207094,-73.739795291688,-73.739795291688,,177.8470372109,65.5283794662951,65.5283794662951,71.565051177078,,122.644640134917
