phase_cycle1,phase_cycle2,phase_cycle3,phase_cycle4,phase_cycle5,phase_cycle6
141.61346048231476,52.305759533310834,-155.50809897176845,109.82246457036523,146.0138328903514,65.15761089454482
150.03781590358227,57.742028658184864,-154.48612957246576,112.67134362198085,149.2259638987518,68.58165114484989
142.02839623894963,56.4184470781991,-155.40988283380398,110.47227951974193,150.52411099675425,68.8752808539275
154.37800405539303,61.23884162969229,-150.0684881594922,117.89727103094764,151.10514208414887,69.61570420458129
147.29526642299817,59.6644614884111,-153.70520992941616,110.26569747094752,154.5731258304102,72.4145144930725
153.65363394234498,61.99082329198616,-146.2241604130731,120.96375653207352,154.78427870400944,73.30075576600639
154.27438735663435,64.38451567935783,-149.08994146486904,119.62374875117384,156.69115475487322,75.89464223566476
155.9426505499883,64.98310652189998,-143.19426333463022,120.80144597613685,158.57132731534975,76.58129191893126
157.03622694014547,65.41513114188797,-145.94673112974505,123.99645914825051,159.47753964146634,78.69006752597979
160.87477397921293,69.33124191693506,-140.23558966179843,126.3843518158359,161.38430799266897,79.07239784402766
160.51387042753424,69.44395478041653,-142.6433780714796,127.11686068327027,162.40074882287237,81.17025533209095
163.94001269283936,70.76932762433871,-138.8785245028477,117.29957221133282,165.603863152831,81.98674815585844
164.37261626087894,75.1916229609576,-138.4533162505311,138.23970029610214,165.89168640717415,82.7079410354173
165.869520137586,73.2126987971509,-136.00508600525419,113.74949449286676,169.47489212897167,86.69813432556501
167.5119142310515,77.23678655213024,-135.2640339812591,147.9946167919165,169.6409475119163,87.849056872484
169.182166415159,78.98031721896547,-131.84928358673227,118.61045966596521,172.17864789562506,88.63607246839707
170.59686762578733,77.88475819754214,-131.95815784338163,135.0,172.40535663140858,92.11133062557602
170.36883020754001,82.28810758734112,-128.60104337263107,135.0,175.39990433373674,91.09643608399304
174.9278671274855,82.51911382047633,-128.32553095288242,45.0,175.47754585359803,93.38172732427637
173.8844964337146,84.8055710922652,-125.44571032759825,33.690067525979785,177.02197934805025,96.58194465517802
178.39997528485225,86.58341180822866,-124.5543779434749,-45.0,178.9890029476696,95.99538680407548
179.03982543333365,88.3316625517067,-123.44677480771493,-17.102728969052375,-179.65275710291422,99.96014030837279
-178.45184230102205,89.42418240675502,-120.0271242332131,-31.607502246248906,-179.28828779396432,98.94538183353896
-177.4968602204151,90.0,-119.14807184571305,-30.579226872489016,-176.42366562500266,102.55883694094759
-174.9401311537359,92.24574256589509,-118.07248693585296,-19.17900802581072,-173.20211749971367,102.83881627990083
-174.198413112353,93.54236119219371,-115.88027367006886,-25.82099197418928,-174.36405930170656,105.64224645720874
-171.86989764584402,95.44033203100551,-115.17352452453017,-22.380135051959574,-169.38034472384487,105.7641954313
-169.8244891569568,97.09127325532761,-110.30447370996045,-17.52556837372287,-170.08347387909274,108.87231269044275
-169.92566726989725,98.54391891079905,-112.22503045111357,-24.075498255078834,-169.96687944566884,107.24145939893998
